ARG_Name,MGE_Name,Patient_ID,Label
CRP,gene:plasmid:154042,20,PostFMT Only
CRP,gene:plasmid:154043,20,PostFMT Only
CTX,IncFIA(HI1)_1_HI1_AF250878,20,PostFMT Only
CTX,gene:plasmid:117725,20,PostFMT Only
CTX,gene:plasmid:117749,20,PostFMT Only
CTX,gene:plasmid:117813,20,PostFMT Only
CTX,gene:plasmid:121888,20,PostFMT Only
CTX,gene:plasmid:155994,20,PostFMT Only
CTX,gene:plasmid:156052,20,PostFMT Only
CTX,gene:plasmid:24612,20,PostFMT Only
CTX,gene:plasmid:24613,20,PostFMT Only
CTX,gene:plasmid:24642,20,PostFMT Only
CTX,gene:plasmid:83661,20,PostFMT Only
CTX,gene:plasmid:88431,20,PostFMT Only
CTX,gene:plasmid:88432,20,PostFMT Only
CTX,gene:plasmid:88433,20,PostFMT Only
CTX,gene:plasmid:88453,20,PostFMT Only
CTX,gene:plasmid:88454,20,PostFMT Only
CTX,gene:plasmid:91760,20,PostFMT Only
CTX,gene:plasmid:91761,20,PostFMT Only
CTX,gene:plasmid:91763,20,PostFMT Only
CTX,gene:plasmid:92140,20,PostFMT Only
CTX,gene:plasmid:92142,20,PostFMT Only
CTX,gene:proph:159076,20,PostFMT Only
CTX,gene:proph:163802,20,PostFMT Only
CTX,gene:proph:163803,20,PostFMT Only
CTX,gene:proph:163814,20,PostFMT Only
CTX,gene:proph:163817,20,PostFMT Only
CTX,gene:proph:163818,20,PostFMT Only
CTX,gene:proph:163832,20,PostFMT Only
CTX,gene:proph:163845,20,PostFMT Only
CTX,gene:proph:163860,20,PostFMT Only
CTX,gene:proph:181318,20,PostFMT Only
CTX,gene:proph:181321,20,PostFMT Only
CTX,gene:proph:181322,20,PostFMT Only
CTX,gene:proph:183644,20,PostFMT Only
CTX,gene:vir:166,20,PostFMT Only
CTX,gene:vir:2046,20,PostFMT Only
CTX,gene:vir:2047,20,PostFMT Only
CTX,gene:vir:2050,20,PostFMT Only
CTX,gene:vir:2051,20,PostFMT Only
CTX,gene:vir:5718,20,PostFMT Only
CUID,gene:plasmid:21346,20,PostFMT Only
CUSR,gene:plasmid:93495,20,PostFMT Only
CUTC,gene:proph:163928,20,PostFMT Only
CUTC,gene:proph:183581,20,PostFMT Only
EMRR,gene:vir:108429,20,PostFMT Only
EMRR,gene:vir:108435,20,PostFMT Only
EMRR,gene:vir:1849,20,PostFMT Only
EMRR,gene:vir:1854,20,PostFMT Only
EMRR,gene:vir:1857,20,PostFMT Only
EMRR,gene:vir:1869,20,PostFMT Only
EMRR,gene:vir:5693,20,PostFMT Only
EMRR,gene:vir:6074,20,PostFMT Only
EMRR,gene:vir:6079,20,PostFMT Only
EMRR,gene:vir:6085,20,PostFMT Only
EMRR,gene:vir:98549,20,PostFMT Only
EMRR,gene:vir:98550,20,PostFMT Only
ERMB,gene:plasmid:136912,20,PostFMT Only
ERMB,gene:plasmid:15542,20,PostFMT Only
ERMB,gene:plasmid:28968,20,PostFMT Only
EVGA,gene:plasmid:134726,20,PostFMT Only
FECD,gene:plasmid:155983,20,PostFMT Only
FECD,gene:plasmid:155991,20,PostFMT Only
FECD,gene:plasmid:88436,20,PostFMT Only
FECD,gene:proph:161537,20,PostFMT Only
FECD,gene:proph:163818,20,PostFMT Only
FECD,gene:proph:163873,20,PostFMT Only
FECD,gene:proph:169464,20,PostFMT Only
FECD,gene:proph:169511,20,PostFMT Only
FECD,gene:proph:169512,20,PostFMT Only
FECD,gene:proph:170892,20,PostFMT Only
FECD,gene:proph:172517,20,PostFMT Only
GADX,gene:plasmid:120162,20,PostFMT Only
GADX,gene:plasmid:21818,20,PostFMT Only
KDEA,gene:proph:173726,20,PostFMT Only
KPNF,gene:plasmid:16025,20,PostFMT Only
KPNF,gene:plasmid:16027,20,PostFMT Only
KPNF,gene:plasmid:16029,20,PostFMT Only
KPNF,gene:plasmid:16031,20,PostFMT Only
KPNF,gene:plasmid:16032,20,PostFMT Only
KPNF,gene:plasmid:83736,20,PostFMT Only
KPNF,gene:plasmid:83785,20,PostFMT Only
KPNF,gene:plasmid:92147,20,PostFMT Only
MARA,gene:plasmid:21988,20,PostFMT Only
MARA,gene:plasmid:93486,20,PostFMT Only
MARR,gene:proph:163928,20,PostFMT Only
MDTJ,gene:proph:172525,20,PostFMT Only
MGTA,gene:plasmid:93495,20,PostFMT Only
MNTH,gene:vir:129,20,PostFMT Only
OQXA,gene:plasmid:134726,20,PostFMT Only
OQXA,gene:proph:183597,20,PostFMT Only
PBP4B,gene:proph:182641,20,PostFMT Only
PBP4B,gene:proph:182647,20,PostFMT Only
PBP4B,gene:proph:182649,20,PostFMT Only
PBP4B,gene:proph:183583,20,PostFMT Only
PBP4B,gene:proph:183597,20,PostFMT Only
PCOA,gene:plasmid:147501,20,PostFMT Only
PCOA,gene:plasmid:91980,20,PostFMT Only
PCOE,gene:plasmid:123168,20,PostFMT Only
PCOE,gene:plasmid:123169,20,PostFMT Only
PCOE,gene:plasmid:123170,20,PostFMT Only
PCOE,gene:plasmid:123171,20,PostFMT Only
PCOE,gene:plasmid:123173,20,PostFMT Only
PCOE,gene:plasmid:123174,20,PostFMT Only
PCOE,gene:plasmid:123175,20,PostFMT Only
PCOE,gene:plasmid:88468,20,PostFMT Only
PCOE,gene:proph:183000,20,PostFMT Only
PSTC,gene:plasmid:117671,20,PostFMT Only
PSTC,gene:plasmid:117686,20,PostFMT Only
PSTC,gene:plasmid:117701,20,PostFMT Only
PSTC,gene:plasmid:123887,20,PostFMT Only
PSTC,gene:plasmid:123888,20,PostFMT Only
PSTC,gene:plasmid:28516,20,PostFMT Only
PSTC,gene:proph:176833,20,PostFMT Only
PSTC,gene:proph:176835,20,PostFMT Only
SHV,gene:plasmid:16025,20,PostFMT Only
SHV,gene:plasmid:16026,20,PostFMT Only
SHV,gene:plasmid:16027,20,PostFMT Only
SHV,gene:plasmid:16031,20,PostFMT Only
SHV,gene:plasmid:16032,20,PostFMT Only
SHV,gene:plasmid:16033,20,PostFMT Only
SHV,gene:plasmid:92146,20,PostFMT Only
SHV,gene:plasmid:92147,20,PostFMT Only
SILP,gene:plasmid:153901,20,PostFMT Only
SILP,gene:plasmid:153902,20,PostFMT Only
SILP,gene:plasmid:153903,20,PostFMT Only
SILP,gene:plasmid:154099,20,PostFMT Only
SILP,gene:plasmid:154100,20,PostFMT Only
SILP,gene:plasmid:88316,20,PostFMT Only
SITABCD,gene:plasmid:123306,20,PostFMT Only
SITABCD,gene:plasmid:27818,20,PostFMT Only
SITABCD,gene:plasmid:93448,20,PostFMT Only
SODB,gene:plasmid:154014,20,PostFMT Only
SULII,gene:plasmid:158916,20,PostFMT Only
SULII,gene:plasmid:19743,20,PostFMT Only
TEHA,gene:proph:159061,20,PostFMT Only
TEHA,gene:proph:163845,20,PostFMT Only
TEHA,gene:proph:163940,20,PostFMT Only
TEHA,gene:proph:176075,20,PostFMT Only
TEHA,gene:proph:176076,20,PostFMT Only
TEHA,gene:proph:182930,20,PostFMT Only
TEHA,gene:vir:1321,20,PostFMT Only
TETM,gene:plasmid:15551,20,PostFMT Only
TETM,gene:proph:175648,20,PostFMT Only
TETM,gene:proph:175649,20,PostFMT Only
TETM,gene:proph:175690,20,PostFMT Only
YJCG,gene:plasmid:133420,20,PostFMT Only
YJCG,gene:plasmid:23148,20,PostFMT Only
ZINT,gene:plasmid:123177,20,PostFMT Only
ZINT,gene:proph:163837,20,PostFMT Only
DHA,gene:plasmid:158838,21,PostFMT Only
DHA,gene:plasmid:158860,21,PostFMT Only
DHA,gene:plasmid:87420,21,PostFMT Only
DHA,gene:plasmid:87421,21,PostFMT Only
FECD,gene:plasmid:117481,21,PostFMT Only
FECD,gene:plasmid:117483,21,PostFMT Only
FECD,gene:plasmid:121458,21,PostFMT Only
FECD,gene:plasmid:141976,21,PostFMT Only
FECD,gene:plasmid:142025,21,PostFMT Only
FECD,gene:proph:177621,21,PostFMT Only
MPHA,gene:plasmid:158595,21,PostFMT Only
MPHA,gene:plasmid:158838,21,PostFMT Only
MPHA,gene:plasmid:158860,21,PostFMT Only
QNRD,Col3M_1__JX514065,21,PostFMT Only
SHV,gene:plasmid:16025,21,PostFMT Only
SHV,gene:plasmid:16026,21,PostFMT Only
SHV,gene:plasmid:16027,21,PostFMT Only
SHV,gene:plasmid:16029,21,PostFMT Only
SHV,gene:plasmid:92147,21,PostFMT Only
SMDA,gene:proph:170892,21,PostFMT Only
SULII,gene:plasmid:140955,21,PostFMT Only
SULII,gene:plasmid:158916,21,PostFMT Only
ACRS,gene:proph:163818,22,PostFMT Only
ANT3-DPRIME,IncI1_1_Alpha_AP005147,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:117709,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:117711,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:117712,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:117713,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:117714,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:117715,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:117716,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:117717,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:117738,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:117740,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:117742,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:117821,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:117823,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:119667,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:121415,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:121416,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:121434,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:121436,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:121505,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:121507,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:121510,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:121584,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:123182,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:123367,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:151239,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:151243,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:151254,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:151273,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:151274,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:151275,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:151286,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:151291,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:151429,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:152440,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:15989,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19399,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19401,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19402,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19403,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19404,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19405,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19406,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19407,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19408,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19409,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19413,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19447,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19451,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19453,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19454,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19455,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19456,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19467,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19468,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19489,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19493,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19497,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:19506,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:24743,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:24751,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:24760,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:24763,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:24764,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:24769,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:24770,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:24793,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:24796,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:24797,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:24800,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:24804,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:24805,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:24806,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:24807,22,PostFMT Only
ANT3-DPRIME,gene:plasmid:84548,22,PostFMT Only
ARIR,gene:plasmid:117813,22,PostFMT Only
ARIR,gene:plasmid:15993,22,PostFMT Only
ARIR,gene:plasmid:15994,22,PostFMT Only
ARIR,gene:plasmid:25369,22,PostFMT Only
ARIR,gene:proph:179433,22,PostFMT Only
ARIR,gene:proph:179434,22,PostFMT Only
ARIR,gene:proph:179435,22,PostFMT Only
ARIR,gene:proph:181125,22,PostFMT Only
ARIR,gene:vir:79588,22,PostFMT Only
ASR,gene:proph:159064,22,PostFMT Only
ASR,gene:proph:159065,22,PostFMT Only
ASR,gene:proph:159066,22,PostFMT Only
ASR,gene:proph:159070,22,PostFMT Only
ASR,gene:proph:159071,22,PostFMT Only
ASR,gene:proph:159074,22,PostFMT Only
ASR,gene:proph:163918,22,PostFMT Only
ASR,gene:proph:163921,22,PostFMT Only
ASR,gene:proph:163926,22,PostFMT Only
ASR,gene:proph:163927,22,PostFMT Only
ASR,gene:proph:163929,22,PostFMT Only
ASR,gene:proph:163931,22,PostFMT Only
ASR,gene:proph:163934,22,PostFMT Only
ASR,gene:proph:163935,22,PostFMT Only
ASR,gene:proph:163937,22,PostFMT Only
ASR,gene:proph:163938,22,PostFMT Only
ASR,gene:proph:163939,22,PostFMT Only
ASR,gene:proph:163942,22,PostFMT Only
ASR,gene:proph:163944,22,PostFMT Only
ASR,gene:proph:163947,22,PostFMT Only
ASR,gene:proph:172559,22,PostFMT Only
ASR,gene:proph:176720,22,PostFMT Only
ASR,gene:proph:176806,22,PostFMT Only
ASR,gene:proph:176807,22,PostFMT Only
ASR,gene:proph:176808,22,PostFMT Only
ASR,gene:proph:177584,22,PostFMT Only
ASR,gene:proph:179463,22,PostFMT Only
ASR,gene:proph:179464,22,PostFMT Only
ASR,gene:vir:133,22,PostFMT Only
BLAEC,gene:plasmid:109300,22,PostFMT Only
COMR,gene:plasmid:84614,22,PostFMT Only
COMR,gene:plasmid:84622,22,PostFMT Only
COMR,gene:proph:163918,22,PostFMT Only
COMR,gene:proph:163934,22,PostFMT Only
COMR,gene:proph:163935,22,PostFMT Only
COMR,gene:proph:169100,22,PostFMT Only
COMR,gene:proph:169101,22,PostFMT Only
COMR,gene:proph:169106,22,PostFMT Only
COMR,gene:proph:169107,22,PostFMT Only
COMR,gene:proph:169112,22,PostFMT Only
COMR,gene:proph:172550,22,PostFMT Only
COMR,gene:proph:172557,22,PostFMT Only
COMR,gene:proph:173756,22,PostFMT Only
COMR,gene:proph:173757,22,PostFMT Only
COMR,gene:proph:173760,22,PostFMT Only
COMR,gene:proph:173763,22,PostFMT Only
COMR,gene:proph:173768,22,PostFMT Only
COMR,gene:proph:173770,22,PostFMT Only
COMR,gene:proph:173771,22,PostFMT Only
COMR,gene:proph:173772,22,PostFMT Only
COMR,gene:proph:173773,22,PostFMT Only
COMR,gene:proph:173775,22,PostFMT Only
COMR,gene:proph:173779,22,PostFMT Only
COMR,gene:proph:173784,22,PostFMT Only
COMR,gene:proph:173785,22,PostFMT Only
COMR,gene:proph:173786,22,PostFMT Only
COMR,gene:proph:173787,22,PostFMT Only
COMR,gene:proph:173955,22,PostFMT Only
COMR,gene:proph:174980,22,PostFMT Only
COMR,gene:proph:174986,22,PostFMT Only
COMR,gene:proph:174991,22,PostFMT Only
COMR,gene:proph:174992,22,PostFMT Only
COMR,gene:proph:174994,22,PostFMT Only
COMR,gene:proph:174999,22,PostFMT Only
COMR,gene:proph:175001,22,PostFMT Only
COMR,gene:proph:175003,22,PostFMT Only
COMR,gene:proph:175004,22,PostFMT Only
COMR,gene:proph:175006,22,PostFMT Only
COMR,gene:proph:175010,22,PostFMT Only
COMR,gene:proph:176076,22,PostFMT Only
COMR,gene:proph:176799,22,PostFMT Only
COMR,gene:proph:176804,22,PostFMT Only
COMR,gene:proph:177498,22,PostFMT Only
COMR,gene:proph:177584,22,PostFMT Only
COPA,gene:plasmid:123175,22,PostFMT Only
COPA,gene:plasmid:88435,22,PostFMT Only
COPA,gene:plasmid:88436,22,PostFMT Only
COPA,gene:plasmid:88437,22,PostFMT Only
CORA,gene:plasmid:123244,22,PostFMT Only
CORA,gene:plasmid:123245,22,PostFMT Only
CORA,gene:plasmid:123246,22,PostFMT Only
CORA,gene:plasmid:123247,22,PostFMT Only
CORA,gene:plasmid:123248,22,PostFMT Only
CORA,gene:plasmid:123249,22,PostFMT Only
CORA,gene:plasmid:123250,22,PostFMT Only
CORA,gene:plasmid:123251,22,PostFMT Only
CORA,gene:plasmid:123252,22,PostFMT Only
CORA,gene:plasmid:123253,22,PostFMT Only
CORA,gene:plasmid:123254,22,PostFMT Only
CORA,gene:plasmid:24561,22,PostFMT Only
CORB,gene:proph:163976,22,PostFMT Only
CRP,gene:plasmid:123887,22,PostFMT Only
CRP,gene:plasmid:21818,22,PostFMT Only
CUSC,gene:proph:183637,22,PostFMT Only
CUSR,gene:plasmid:117449,22,PostFMT Only
DSBA,gene:plasmid:84585,22,PostFMT Only
EMRK,gene:proph:177439,22,PostFMT Only
EMRK,gene:proph:177440,22,PostFMT Only
EMRK,gene:proph:177441,22,PostFMT Only
EMRK,gene:proph:177442,22,PostFMT Only
EMRK,gene:proph:181032,22,PostFMT Only
EMRK,gene:proph:181033,22,PostFMT Only
EMRK,gene:proph:181034,22,PostFMT Only
ERMB,gene:plasmid:17097,22,PostFMT Only
FECD,gene:plasmid:156052,22,PostFMT Only
FECD,gene:plasmid:25689,22,PostFMT Only
FECD,gene:proph:177621,22,PostFMT Only
GADX,gene:plasmid:21818,22,PostFMT Only
GADX,gene:vir:1321,22,PostFMT Only
LPDT,gene:plasmid:151223,22,PostFMT Only
LPDT,gene:plasmid:151224,22,PostFMT Only
LPDT,gene:plasmid:151225,22,PostFMT Only
MARR,gene:proph:163928,22,PostFMT Only
MARR,gene:proph:163940,22,PostFMT Only
MARR,gene:proph:172449,22,PostFMT Only
MARR,gene:proph:172450,22,PostFMT Only
MARR,gene:proph:172451,22,PostFMT Only
MARR,gene:proph:182930,22,PostFMT Only
MERR1,gene:plasmid:123182,22,PostFMT Only
MERR1,gene:plasmid:123367,22,PostFMT Only
MERR1,gene:plasmid:151216,22,PostFMT Only
MERR1,gene:plasmid:151217,22,PostFMT Only
MERR1,gene:plasmid:151273,22,PostFMT Only
MERR1,gene:plasmid:151274,22,PostFMT Only
MERR1,gene:plasmid:151275,22,PostFMT Only
MERR1,gene:plasmid:151291,22,PostFMT Only
MERR1,gene:plasmid:151429,22,PostFMT Only
MERR1,gene:plasmid:19401,22,PostFMT Only
MERR1,gene:plasmid:19402,22,PostFMT Only
MERR1,gene:plasmid:19403,22,PostFMT Only
MERR1,gene:plasmid:19489,22,PostFMT Only
MERR1,gene:plasmid:19506,22,PostFMT Only
MERR1,gene:plasmid:19728,22,PostFMT Only
MERR1,gene:plasmid:24674,22,PostFMT Only
MERR1,gene:plasmid:24792,22,PostFMT Only
MERR1,gene:plasmid:24799,22,PostFMT Only
MERR1,gene:plasmid:24800,22,PostFMT Only
MERR1,gene:plasmid:24804,22,PostFMT Only
MERR1,gene:plasmid:24807,22,PostFMT Only
MGTA,gene:plasmid:114253,22,PostFMT Only
MGTA,gene:plasmid:25357,22,PostFMT Only
MGTA,gene:plasmid:88328,22,PostFMT Only
MGTA,gene:plasmid:88329,22,PostFMT Only
MNTH,gene:plasmid:134726,22,PostFMT Only
MNTH,gene:proph:181243,22,PostFMT Only
MODA,gene:proph:182947,22,PostFMT Only
MODA,gene:proph:182982,22,PostFMT Only
MODA,gene:proph:182984,22,PostFMT Only
MVRC,gene:proph:159036,22,PostFMT Only
MVRC,gene:proph:163832,22,PostFMT Only
MVRC,gene:proph:163835,22,PostFMT Only
MVRC,gene:proph:163838,22,PostFMT Only
MVRC,gene:proph:163842,22,PostFMT Only
MVRC,gene:proph:163852,22,PostFMT Only
MVRC,gene:proph:163858,22,PostFMT Only
MVRC,gene:proph:163865,22,PostFMT Only
MVRC,gene:proph:163866,22,PostFMT Only
MVRC,gene:proph:163867,22,PostFMT Only
MVRC,gene:proph:163869,22,PostFMT Only
MVRC,gene:proph:163870,22,PostFMT Only
MVRC,gene:proph:163871,22,PostFMT Only
MVRC,gene:proph:163872,22,PostFMT Only
MVRC,gene:proph:163873,22,PostFMT Only
MVRC,gene:proph:163874,22,PostFMT Only
MVRC,gene:proph:163876,22,PostFMT Only
MVRC,gene:proph:163877,22,PostFMT Only
MVRC,gene:proph:163878,22,PostFMT Only
MVRC,gene:proph:163883,22,PostFMT Only
MVRC,gene:proph:163885,22,PostFMT Only
MVRC,gene:proph:163888,22,PostFMT Only
MVRC,gene:proph:163890,22,PostFMT Only
MVRC,gene:proph:163891,22,PostFMT Only
MVRC,gene:proph:163893,22,PostFMT Only
MVRC,gene:proph:163895,22,PostFMT Only
MVRC,gene:proph:163896,22,PostFMT Only
MVRC,gene:proph:163899,22,PostFMT Only
MVRC,gene:proph:163900,22,PostFMT Only
MVRC,gene:proph:163901,22,PostFMT Only
MVRC,gene:proph:163902,22,PostFMT Only
MVRC,gene:proph:163903,22,PostFMT Only
MVRC,gene:proph:163904,22,PostFMT Only
MVRC,gene:proph:163905,22,PostFMT Only
MVRC,gene:proph:163908,22,PostFMT Only
MVRC,gene:proph:163911,22,PostFMT Only
MVRC,gene:proph:172517,22,PostFMT Only
MVRC,gene:proph:172518,22,PostFMT Only
MVRC,gene:proph:172519,22,PostFMT Only
MVRC,gene:proph:172520,22,PostFMT Only
MVRC,gene:proph:172521,22,PostFMT Only
MVRC,gene:proph:172522,22,PostFMT Only
MVRC,gene:proph:172524,22,PostFMT Only
MVRC,gene:proph:176039,22,PostFMT Only
MVRC,gene:proph:176040,22,PostFMT Only
MVRC,gene:proph:176046,22,PostFMT Only
MVRC,gene:proph:176056,22,PostFMT Only
MVRC,gene:proph:176058,22,PostFMT Only
MVRC,gene:proph:176075,22,PostFMT Only
MVRC,gene:proph:176076,22,PostFMT Only
MVRC,gene:proph:181174,22,PostFMT Only
MVRC,gene:proph:181222,22,PostFMT Only
MVRC,gene:proph:182924,22,PostFMT Only
MVRC,gene:proph:182925,22,PostFMT Only
MVRC,gene:proph:182926,22,PostFMT Only
MVRC,gene:vir:3417,22,PostFMT Only
MVRC,gene:vir:3418,22,PostFMT Only
NFSA,gene:proph:173755,22,PostFMT Only
NFSA,gene:proph:175025,22,PostFMT Only
NFSA,gene:proph:175031,22,PostFMT Only
NFSA,gene:proph:179418,22,PostFMT Only
NFSA,gene:proph:179426,22,PostFMT Only
NFSA,gene:proph:182951,22,PostFMT Only
NFSA,gene:proph:182953,22,PostFMT Only
NFSA,gene:proph:182959,22,PostFMT Only
PITA,gene:plasmid:117442,22,PostFMT Only
PMRF,gene:proph:169135,22,PostFMT Only
PMRF,gene:proph:169138,22,PostFMT Only
PMRF,gene:proph:169140,22,PostFMT Only
PMRF,gene:proph:169142,22,PostFMT Only
PMRF,gene:proph:169143,22,PostFMT Only
PMRF,gene:proph:169150,22,PostFMT Only
PMRF,gene:proph:181039,22,PostFMT Only
PMRF,gene:proph:181040,22,PostFMT Only
PMRF,gene:proph:181047,22,PostFMT Only
PMRF,gene:proph:181048,22,PostFMT Only
PMRF,gene:proph:181050,22,PostFMT Only
PMRF,gene:proph:181052,22,PostFMT Only
PMRF,gene:proph:181054,22,PostFMT Only
PMRF,gene:proph:181059,22,PostFMT Only
PMRF,gene:proph:181060,22,PostFMT Only
PMRF,gene:proph:181061,22,PostFMT Only
PMRF,gene:proph:181062,22,PostFMT Only
RCNR,gene:proph:163814,22,PostFMT Only
RCNR,gene:proph:176915,22,PostFMT Only
RCNR,gene:proph:176917,22,PostFMT Only
RCNR,gene:proph:176924,22,PostFMT Only
RCNR,gene:proph:179438,22,PostFMT Only
RCNR,gene:vir:2014,22,PostFMT Only
RCNR,gene:vir:2017,22,PostFMT Only
RCNR,gene:vir:2022,22,PostFMT Only
RCNR,gene:vir:2025,22,PostFMT Only
RCNR,gene:vir:2027,22,PostFMT Only
RCNR,gene:vir:2030,22,PostFMT Only
RCNR,gene:vir:2040,22,PostFMT Only
RCNR,gene:vir:2041,22,PostFMT Only
RCNR,gene:vir:2045,22,PostFMT Only
RCNR,gene:vir:2046,22,PostFMT Only
RCNR,gene:vir:2050,22,PostFMT Only
RCNR,gene:vir:2052,22,PostFMT Only
RCNR,gene:vir:5693,22,PostFMT Only
RCNR,gene:vir:5698,22,PostFMT Only
RCNR,gene:vir:5705,22,PostFMT Only
RCNR,gene:vir:5707,22,PostFMT Only
RCNR,gene:vir:5708,22,PostFMT Only
RCNR,gene:vir:5709,22,PostFMT Only
RCNR,gene:vir:5713,22,PostFMT Only
RCNR,gene:vir:5718,22,PostFMT Only
RCNR,gene:vir:5723,22,PostFMT Only
RCNR,gene:vir:5725,22,PostFMT Only
RCNR,gene:vir:5727,22,PostFMT Only
RCNR,gene:vir:6061,22,PostFMT Only
RCNR,gene:vir:6063,22,PostFMT Only
RCNR,gene:vir:6064,22,PostFMT Only
RCNR,gene:vir:6066,22,PostFMT Only
RCNR,gene:vir:6068,22,PostFMT Only
RCNR,gene:vir:6069,22,PostFMT Only
RCNR,gene:vir:6071,22,PostFMT Only
RCNR,gene:vir:6072,22,PostFMT Only
RCNR,gene:vir:6079,22,PostFMT Only
RCNR,gene:vir:6080,22,PostFMT Only
SITABCD,gene:proph:176068,22,PostFMT Only
SITABCD,gene:proph:176778,22,PostFMT Only
SITABCD,gene:proph:179433,22,PostFMT Only
SUGE,gene:plasmid:109300,22,PostFMT Only
TETA,gene:plasmid:123181,22,PostFMT Only
TETA,gene:plasmid:123182,22,PostFMT Only
TETA,gene:plasmid:123367,22,PostFMT Only
TETA,gene:plasmid:158835,22,PostFMT Only
TETA,gene:plasmid:19402,22,PostFMT Only
TETA,gene:plasmid:19403,22,PostFMT Only
ZNTR,gene:plasmid:151260,22,PostFMT Only
ZNUA,gene:proph:163928,22,PostFMT Only
ZNUA,gene:proph:183581,22,PostFMT Only
BHSA,gene:proph:163918,23,PostFMT Only
BHSA,gene:proph:163934,23,PostFMT Only
BHSA,gene:proph:163935,23,PostFMT Only
BHSA,gene:proph:169100,23,PostFMT Only
BHSA,gene:proph:169101,23,PostFMT Only
BHSA,gene:proph:169106,23,PostFMT Only
BHSA,gene:proph:169107,23,PostFMT Only
BHSA,gene:proph:169108,23,PostFMT Only
BHSA,gene:proph:169112,23,PostFMT Only
BHSA,gene:proph:172550,23,PostFMT Only
